StateCode,DistrictCode,Area Name,Age,OutOfSchoolChildren
18,310,District-Dibrugarh,19,14307
18,311,District-Sivasagar,5,14839
18,311,District-Sivasagar,6,9950
18,311,District-Sivasagar,7,3816
18,311,District-Sivasagar,8,2725
18,311,District-Sivasagar,9,2159
18,311,District-Sivasagar,10,3108
18,311,District-Sivasagar,11,2598
18,311,District-Sivasagar,12,3911
18,311,District-Sivasagar,13,3842
18,311,District-Sivasagar,14,5111
18,311,District-Sivasagar,15,6963
18,311,District-Sivasagar,16,8158
18,311,District-Sivasagar,17,8041
18,311,District-Sivasagar,18,14091
18,311,District-Sivasagar,19,12023
18,312,District-Jorhat,5,12146
18,312,District-Jorhat,6,8637
18,312,District-Jorhat,7,3147
18,312,District-Jorhat,8,2179
18,312,District-Jorhat,9,1806
18,312,District-Jorhat,10,2535
18,312,District-Jorhat,11,2130
18,312,District-Jorhat,12,3126
18,312,District-Jorhat,13,3162
18,312,District-Jorhat,14,4141
18,312,District-Jorhat,15,5873
18,312,District-Jorhat,16,6904
18,312,District-Jorhat,17,7283
18,312,District-Jorhat,18,11620
18,312,District-Jorhat,19,10749
18,313,District-Golaghat,5,14488
18,313,District-Golaghat,6,10246
18,313,District-Golaghat,7,3571
18,313,District-Golaghat,8,2195
18,313,District-Golaghat,9,1746
18,313,District-Golaghat,10,2579
18,313,District-Golaghat,11,2181
18,313,District-Golaghat,12,3220
18,313,District-Golaghat,13,3387
18,313,District-Golaghat,14,4921
18,313,District-Golaghat,15,6544
18,313,District-Golaghat,16,8329
18,313,District-Golaghat,17,8400
18,313,District-Golaghat,18,14457
18,313,District-Golaghat,19,11974
18,314,District-Karbi Anglong,5,17057
18,314,District-Karbi Anglong,6,12968
18,314,District-Karbi Anglong,7,6348
18,314,District-Karbi Anglong,8,4759
18,314,District-Karbi Anglong,9,3216
18,314,District-Karbi Anglong,10,4157
18,314,District-Karbi Anglong,11,3017
18,314,District-Karbi Anglong,12,3573
18,314,District-Karbi Anglong,13,3215
18,314,District-Karbi Anglong,14,3791
18,314,District-Karbi Anglong,15,5632
18,314,District-Karbi Anglong,16,6155
18,314,District-Karbi Anglong,17,6237
18,314,District-Karbi Anglong,18,10925
18,314,District-Karbi Anglong,19,9285
18,315,District-Dima Hasao,5,2925
18,315,District-Dima Hasao,6,2212
18,315,District-Dima Hasao,7,966
18,315,District-Dima Hasao,8,651
18,315,District-Dima Hasao,9,504
18,315,District-Dima Hasao,10,577
18,315,District-Dima Hasao,11,473
18,315,District-Dima Hasao,12,539
18,315,District-Dima Hasao,13,580
18,315,District-Dima Hasao,14,647
18,315,District-Dima Hasao,15,911
18,315,District-Dima Hasao,16,1096
18,315,District-Dima Hasao,17,1173
18,315,District-Dima Hasao,18,1892
18,315,District-Dima Hasao,19,1804
18,316,District-Cachar,5,29171
18,316,District-Cachar,6,20332
18,316,District-Cachar,7,8067
18,316,District-Cachar,8,5430
18,316,District-Cachar,9,4523
18,316,District-Cachar,10,6157
18,316,District-Cachar,11,5035
18,316,District-Cachar,12,6873
18,316,District-Cachar,13,7052
18,316,District-Cachar,14,9343
18,316,District-Cachar,15,13538
18,316,District-Cachar,16,15687
18,316,District-Cachar,17,16159
18,316,District-Cachar,18,26293
18,316,District-Cachar,19,21437
18,317,District-Karimganj,5,25111
18,317,District-Karimganj,6,17116
18,317,District-Karimganj,7,6652
18,317,District-Karimganj,8,4522
18,317,District-Karimganj,9,3450
18,317,District-Karimganj,10,4710
18,317,District-Karimganj,11,4048
18,317,District-Karimganj,12,5686
18,317,District-Karimganj,13,5896
18,317,District-Karimganj,14,7976
18,317,District-Karimganj,15,10791
18,317,District-Karimganj,16,12817
18,317,District-Karimganj,17,12650
18,317,District-Karimganj,18,20370
18,317,District-Karimganj,19,16769
18,318,District-Hailakandi,5,13975
18,318,District-Hailakandi,6,10119
18,318,District-Hailakandi,7,3989
18,318,District-Hailakandi,8,2789
18,318,District-Hailakandi,9,2300
18,318,District-Hailakandi,10,3235
18,318,District-Hailakandi,11,2250
18,318,District-Hailakandi,12,3499
18,318,District-Hailakandi,13,3475
18,318,District-Hailakandi,14,4606
18,318,District-Hailakandi,15,6051
18,318,District-Hailakandi,16,7085
18,318,District-Hailakandi,17,6176
18,318,District-Hailakandi,18,11228
18,318,District-Hailakandi,19,8500
18,319,District-Bongaigaon,5,13904
18,319,District-Bongaigaon,6,9811
18,319,District-Bongaigaon,7,4791
18,319,District-Bongaigaon,8,3355
18,319,District-Bongaigaon,9,2288
18,319,District-Bongaigaon,10,3047
18,319,District-Bongaigaon,11,2225
18,319,District-Bongaigaon,12,3262
18,319,District-Bongaigaon,13,3140
18,319,District-Bongaigaon,14,3865
18,319,District-Bongaigaon,15,5036
18,319,District-Bongaigaon,16,5684
18,319,District-Bongaigaon,17,5427
18,319,District-Bongaigaon,18,10390
18,319,District-Bongaigaon,19,8744
18,320,District-Chirang,5,8134
18,320,District-Chirang,6,6068
18,320,District-Chirang,7,3280
18,320,District-Chirang,8,2206
18,320,District-Chirang,9,1732
18,320,District-Chirang,10,1908
18,320,District-Chirang,11,1544
18,320,District-Chirang,12,2066
18,320,District-Chirang,13,1901
18,320,District-Chirang,14,2451
18,320,District-Chirang,15,3147
18,320,District-Chirang,16,3595
18,320,District-Chirang,17,3713
18,320,District-Chirang,18,6239
18,320,District-Chirang,19,5330
18,321,District-Kamrup,5,23001
18,321,District-Kamrup,6,16642
18,321,District-Kamrup,7,8328
18,321,District-Kamrup,8,5807
18,321,District-Kamrup,9,4120
18,321,District-Kamrup,10,4923
18,321,District-Kamrup,11,3666
18,321,District-Kamrup,12,5025
18,321,District-Kamrup,13,4721
18,321,District-Kamrup,14,5876
18,321,District-Kamrup,15,8227
18,321,District-Kamrup,16,9502
18,321,District-Kamrup,17,9412
18,321,District-Kamrup,18,17276
18,321,District-Kamrup,19,15469
18,322,District-Kamrup Metropolitan,5,11648
18,322,District-Kamrup Metropolitan,6,8395
18,322,District-Kamrup Metropolitan,7,2952
18,322,District-Kamrup Metropolitan,8,1640
18,322,District-Kamrup Metropolitan,9,1521
18,322,District-Kamrup Metropolitan,10,2095
18,322,District-Kamrup Metropolitan,11,1711
18,322,District-Kamrup Metropolitan,12,2124
18,322,District-Kamrup Metropolitan,13,2136
18,322,District-Kamrup Metropolitan,14,2703
18,322,District-Kamrup Metropolitan,15,3904
18,322,District-Kamrup Metropolitan,16,4364
18,322,District-Kamrup Metropolitan,17,5062
18,322,District-Kamrup Metropolitan,18,8565
18,322,District-Kamrup Metropolitan,19,8512
18,323,District-Nalbari,5,11263
18,323,District-Nalbari,6,7882
18,323,District-Nalbari,7,3906
18,323,District-Nalbari,8,2518
18,323,District-Nalbari,9,1855
18,323,District-Nalbari,10,2237
18,323,District-Nalbari,11,1688
18,323,District-Nalbari,12,2155
18,323,District-Nalbari,13,2093
18,323,District-Nalbari,14,2466
18,323,District-Nalbari,15,3486
18,323,District-Nalbari,16,4003
18,323,District-Nalbari,17,4354
18,323,District-Nalbari,18,7819
18,323,District-Nalbari,19,7046
18,324,District-Baksa,5,14153
18,324,District-Baksa,6,10118
18,324,District-Baksa,7,4922
18,324,District-Baksa,8,2998
18,324,District-Baksa,9,2452
18,324,District-Baksa,10,2935
18,324,District-Baksa,11,2306
18,324,District-Baksa,12,3073
18,324,District-Baksa,13,3169
18,324,District-Baksa,14,4048
18,324,District-Baksa,15,5440
18,324,District-Baksa,16,6292
18,324,District-Baksa,17,6864
18,324,District-Baksa,18,11329
18,324,District-Baksa,19,10337
18,325,District-Darrang,5,20376
18,325,District-Darrang,6,15612
18,325,District-Darrang,7,9392
18,325,District-Darrang,8,7225
18,325,District-Darrang,9,5091
18,325,District-Darrang,10,6300
18,325,District-Darrang,11,4411
18,325,District-Darrang,12,5865
18,325,District-Darrang,13,4948
18,325,District-Darrang,14,5538
18,325,District-Darrang,15,6870
18,325,District-Darrang,16,7205
18,325,District-Darrang,17,6678
18,325,District-Darrang,18,11984
18,325,District-Darrang,19,10301
18,326,District-Udalguri,5,13322
18,326,District-Udalguri,6,10065
18,326,District-Udalguri,7,5084
18,326,District-Udalguri,8,3746
18,326,District-Udalguri,9,2857
18,326,District-Udalguri,10,3465
18,326,District-Udalguri,11,2854
18,326,District-Udalguri,12,3913
18,326,District-Udalguri,13,3495
18,326,District-Udalguri,14,4202
18,326,District-Udalguri,15,5830
18,326,District-Udalguri,16,6372
18,326,District-Udalguri,17,6395
18,326,District-Udalguri,18,10416
18,326,District-Udalguri,19,8844
10,203,District-Pashchim Champaran,5,105634
10,203,District-Pashchim Champaran,6,93861
10,203,District-Pashchim Champaran,7,42526
10,203,District-Pashchim Champaran,8,37430
10,203,District-Pashchim Champaran,9,21215
10,203,District-Pashchim Champaran,10,34342
10,203,District-Pashchim Champaran,11,18099
10,203,District-Pashchim Champaran,12,25534
10,203,District-Pashchim Champaran,13,17461
10,203,District-Pashchim Champaran,14,23032
10,203,District-Pashchim Champaran,15,29581
10,203,District-Pashchim Champaran,16,32489
10,203,District-Pashchim Champaran,17,22641
10,203,District-Pashchim Champaran,18,49882
10,203,District-Pashchim Champaran,19,29418
10,204,District-Purba Champaran,5,137380
10,204,District-Purba Champaran,6,119654
10,204,District-Purba Champaran,7,52002
10,204,District-Purba Champaran,8,46441
10,204,District-Purba Champaran,9,27032
10,204,District-Purba Champaran,10,44727
10,204,District-Purba Champaran,11,22873
10,204,District-Purba Champaran,12,33680
10,204,District-Purba Champaran,13,21425
10,204,District-Purba Champaran,14,28877
10,204,District-Purba Champaran,15,37676
10,204,District-Purba Champaran,16,38899
10,204,District-Purba Champaran,17,28566
10,204,District-Purba Champaran,18,63284
10,204,District-Purba Champaran,19,38258
10,205,District-Sheohar,5,17102
10,205,District-Sheohar,6,13943
10,205,District-Sheohar,7,7047
10,205,District-Sheohar,8,6646
10,205,District-Sheohar,9,4569
10,205,District-Sheohar,10,7280
10,205,District-Sheohar,11,4155
10,205,District-Sheohar,12,5698
10,205,District-Sheohar,13,3798
10,205,District-Sheohar,14,4434
10,205,District-Sheohar,15,5925
10,205,District-Sheohar,16,5466
10,205,District-Sheohar,17,3932
10,205,District-Sheohar,18,8529
10,205,District-Sheohar,19,5496
10,206,District-Sitamarhi,5,90029
10,206,District-Sitamarhi,6,76654
10,206,District-Sitamarhi,7,39607
10,206,District-Sitamarhi,8,37394
10,206,District-Sitamarhi,9,22807
10,206,District-Sitamarhi,10,38590
10,206,District-Sitamarhi,11,22299
10,206,District-Sitamarhi,12,29883
10,206,District-Sitamarhi,13,19787
10,206,District-Sitamarhi,14,24089
10,206,District-Sitamarhi,15,32121
10,206,District-Sitamarhi,16,29886
10,206,District-Sitamarhi,17,22674
10,206,District-Sitamarhi,18,44939
10,206,District-Sitamarhi,19,30121
10,207,District-Madhubani,5,109304
10,207,District-Madhubani,6,83839
10,207,District-Madhubani,7,39005
10,207,District-Madhubani,8,32944
10,207,District-Madhubani,9,20074
10,207,District-Madhubani,10,32721
10,207,District-Madhubani,11,18409
10,207,District-Madhubani,12,27422
10,207,District-Madhubani,13,19083
10,207,District-Madhubani,14,24241
10,207,District-Madhubani,15,33088
10,207,District-Madhubani,16,32617
10,207,District-Madhubani,17,24857
10,207,District-Madhubani,18,51821
10,207,District-Madhubani,19,35662
10,208,District-Supaul,5,60083
10,208,District-Supaul,6,45925
10,208,District-Supaul,7,20555
10,208,District-Supaul,8,17165
10,208,District-Supaul,9,10403
10,208,District-Supaul,10,15384
10,208,District-Supaul,11,9022
10,208,District-Supaul,12,12790
10,208,District-Supaul,13,9230
10,208,District-Supaul,14,11479
10,208,District-Supaul,15,15858
10,208,District-Supaul,16,14825
10,208,District-Supaul,17,11166
10,208,District-Supaul,18,24426
10,208,District-Supaul,19,17446
10,209,District-Araria,5,79325
10,209,District-Araria,6,69073
10,209,District-Araria,7,33330
10,209,District-Araria,8,29473
10,209,District-Araria,9,16200
10,209,District-Araria,10,25155
10,209,District-Araria,11,13471
10,209,District-Araria,12,20780
10,209,District-Araria,13,14238
10,209,District-Araria,14,18115
10,209,District-Araria,15,25306
10,209,District-Araria,16,23942
10,209,District-Araria,17,17512
10,209,District-Araria,18,38540
10,209,District-Araria,19,25320
10,210,District-Kishanganj,5,46141
10,210,District-Kishanganj,6,39073
10,210,District-Kishanganj,7,16272
10,210,District-Kishanganj,8,13332
10,210,District-Kishanganj,9,7941
10,210,District-Kishanganj,10,12053
10,210,District-Kishanganj,11,7401
10,210,District-Kishanganj,12,11360
10,210,District-Kishanganj,13,9016
10,210,District-Kishanganj,14,13784
10,210,District-Kishanganj,15,17570
10,210,District-Kishanganj,16,21509
10,210,District-Kishanganj,17,14684
10,210,District-Kishanganj,18,29380
10,210,District-Kishanganj,19,16498
10,211,District-Purnia,5,86376
10,211,District-Purnia,6,76361
10,211,District-Purnia,7,39055
10,211,District-Purnia,8,34925
10,211,District-Purnia,9,23127
10,211,District-Purnia,10,34218
10,211,District-Purnia,11,21853
10,211,District-Purnia,12,28215
10,211,District-Purnia,13,19754
10,211,District-Purnia,14,24812
10,211,District-Purnia,15,32898
10,211,District-Purnia,16,31014
10,211,District-Purnia,17,23930
10,211,District-Purnia,18,44963
10,211,District-Purnia,19,32993
10,212,District-Katihar,5,81660
10,212,District-Katihar,6,72740
10,212,District-Katihar,7,36058
10,212,District-Katihar,8,32918
10,212,District-Katihar,9,18860
10,212,District-Katihar,10,28512
10,212,District-Katihar,11,16300
10,212,District-Katihar,12,24215
10,212,District-Katihar,13,17584
10,212,District-Katihar,14,22071
10,212,District-Katihar,15,28562
10,212,District-Katihar,16,29882
10,212,District-Katihar,17,21599
10,212,District-Katihar,18,44736
10,212,District-Katihar,19,29731
10,213,District-Madhepura,5,55631
10,213,District-Madhepura,6,49726
10,213,District-Madhepura,7,24126
10,213,District-Madhepura,8,22124
10,213,District-Madhepura,9,13763
10,213,District-Madhepura,10,21111
10,213,District-Madhepura,11,11260
10,213,District-Madhepura,12,14945
10,213,District-Madhepura,13,9709
10,213,District-Madhepura,14,11621
10,213,District-Madhepura,15,14957
10,213,District-Madhepura,16,13804
10,213,District-Madhepura,17,9726
10,213,District-Madhepura,18,21958
10,213,District-Madhepura,19,16207
10,214,District-Saharsa,5,52940
10,214,District-Saharsa,6,47359
10,214,District-Saharsa,7,21831
10,214,District-Saharsa,8,23371
10,214,District-Saharsa,9,12034
10,214,District-Saharsa,10,20477
10,214,District-Saharsa,11,9796
10,214,District-Saharsa,12,15741
10,214,District-Saharsa,13,9301
10,214,District-Saharsa,14,12008
10,214,District-Saharsa,15,14513
10,214,District-Saharsa,16,13729
10,214,District-Saharsa,17,9350
10,214,District-Saharsa,18,22882
10,214,District-Saharsa,19,15046
10,215,District-Darbhanga,5,100351
10,215,District-Darbhanga,6,85146
10,215,District-Darbhanga,7,42720
10,215,District-Darbhanga,8,38110
10,215,District-Darbhanga,9,24140
10,215,District-Darbhanga,10,38273
10,215,District-Darbhanga,11,21662
10,215,District-Darbhanga,12,31347
10,215,District-Darbhanga,13,21830
10,215,District-Darbhanga,14,27444
10,215,District-Darbhanga,15,35608
10,215,District-Darbhanga,16,33941
10,215,District-Darbhanga,17,26287
10,215,District-Darbhanga,18,52119
10,215,District-Darbhanga,19,34246
10,216,District-Muzaffarpur,5,107876
10,216,District-Muzaffarpur,6,89953
10,216,District-Muzaffarpur,7,41454
10,216,District-Muzaffarpur,8,33347
10,216,District-Muzaffarpur,9,21252
10,216,District-Muzaffarpur,10,33461
10,216,District-Muzaffarpur,11,19064
10,216,District-Muzaffarpur,12,25232
10,216,District-Muzaffarpur,13,17584
10,216,District-Muzaffarpur,14,22065
10,216,District-Muzaffarpur,15,31628
10,216,District-Muzaffarpur,16,31330
10,216,District-Muzaffarpur,17,26259
10,216,District-Muzaffarpur,18,55539
10,216,District-Muzaffarpur,19,36793
10,217,District-Gopalganj,5,59599
10,217,District-Gopalganj,6,49850
10,217,District-Gopalganj,7,19431
10,217,District-Gopalganj,8,13513
10,217,District-Gopalganj,9,8197
10,217,District-Gopalganj,10,12822
10,217,District-Gopalganj,11,7480
10,217,District-Gopalganj,12,10143
10,217,District-Gopalganj,13,7793
10,217,District-Gopalganj,14,10925
10,217,District-Gopalganj,15,15994
10,217,District-Gopalganj,16,18084
10,217,District-Gopalganj,17,14917
10,217,District-Gopalganj,18,30623
10,217,District-Gopalganj,19,18207
10,218,District-Siwan,5,69981
10,218,District-Siwan,6,55406
10,218,District-Siwan,7,19524
10,218,District-Siwan,8,12826
10,218,District-Siwan,9,8020
10,218,District-Siwan,10,12472
10,218,District-Siwan,11,7450
10,218,District-Siwan,12,10423
10,218,District-Siwan,13,8279
10,218,District-Siwan,14,12527
10,218,District-Siwan,15,19176
10,218,District-Siwan,16,23328
10,218,District-Siwan,17,19697
